,Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,name,price,currency,terms,section,season,material,origin
8916,208296,Front of Store,No,clothing,No,839,KNIT 100% FEATHER FILL PUFFER JACKET,39.99,USD,shoes,WOMAN,Autumn,Wool,China
8917,208297,Aisle,No,clothing,Yes,952,EMBROIDERED FOIL KNIT CROP SWEATER OLIVE,32.99,USD,jackets,WOMAN,Winter,Wool Blend,Brazil
8918,208298,Aisle,No,clothing,No,723,LIGHTWEIGHT BOMBER JACKET OLIVE #3,49.95,USD,jackets,MAN,Autumn,Cotton,Pakistan
8919,208299,Aisle,No,clothing,No,875,OVERSIZED CHUNKY SOLE HIGH TOP SNEAKERS ECRU,29.99,USD,sweaters,WOMAN,Spring,Cotton,Bangladesh
8920,208300,End-cap,Yes,clothing,Yes,1472,EMBROIDERED SUEDE STRAP SANDALS BLACK,23.99,USD,jackets,MAN,Summer,Cotton,Turkey
8921,208301,Front of Store,Yes,clothing,No,1801,STRUCTURED VISCOSE BLEND KNIT T-SHIRT NAVY #3,19.95,USD,jackets,WOMAN,Summer,Cotton,Brazil
8922,208302,Aisle,Yes,clothing,Yes,1391,TEXTURED SUEDE JACKET,42.99,USD,jackets,MAN,Autumn,Wool Blend,Turkey
8923,208303,End-cap,Yes,clothing,Yes,1439,REGULAR STRIPED KNIT SWEATER GREY,68.99,USD,jackets,WOMAN,Summer,Linen,Bangladesh
8924,208304,End-cap,No,clothing,No,702,EMBROIDERED FLARED FIT CARGO JEANS BROWN,79.95,USD,t-shirts,MAN,Autumn,Denim,Turkey
8925,208305,End-cap,No,clothing,Yes,855,OVERSIZED PLEATED WIDE FIT JEANS NAVY,49.99,USD,jackets,WOMAN,Autumn,Cotton,China
8926,208306,End-cap,No,clothing,No,722,PLEATED ABSTRACT PRINT KNIT T-SHIRT KHAKI,111.95,USD,shoes,MAN,Summer,Linen,India
8927,208307,Aisle,No,clothing,No,703,FINE KNIT SWEATER ECRU,96.95,USD,sweaters,MAN,Winter,Wool,Spain
8928,208308,Aisle,No,clothing,No,917,PURL KNIT SWEATER SKY BLUE,49.99,USD,shoes,WOMAN,Summer,Wool,China
8929,208309,Aisle,Yes,clothing,Yes,1825,REGULAR STRIPED KNIT SWEATER BLACK,17.99,USD,jackets,WOMAN,Winter,Polyester,Morocco
8930,208310,Aisle,No,clothing,Yes,1034,SATIN COTTON - LINEN BLEND JACKET NAVY,24.99,USD,t-shirts,WOMAN,Summer,Linen,Bangladesh
8931,208311,End-cap,Yes,clothing,Yes,1459,TAILORED TEXTURED SWEATER WHITE,56.99,USD,sweaters,WOMAN,Winter,Acrylic,Portugal
8932,208312,Front of Store,No,clothing,No,1025,SOFT JEWEL SWEATER BURGUNDY,19.95,USD,jackets,WOMAN,Autumn,Wool Blend,China
8933,208313,Aisle,No,clothing,Yes,921,STRUCTURED BOUCLE TEXTURED VEST TAUPE,19.99,USD,sweaters,WOMAN,Spring,Polyester,Portugal
8934,208314,Aisle,No,clothing,Yes,1082,QUILTED STRETCH SUIT JACKET,38.99,USD,shoes,WOMAN,Winter,Polyester,Bangladesh
8935,208315,Front of Store,No,clothing,No,769,TEXTURED SUEDE SNEAKERS GREY,19.99,USD,sweaters,MAN,Autumn,Wool Blend,Bangladesh
8936,208316,Front of Store,Yes,clothing,No,1202,LINEN KNIT SWEATER WITH BUTTONS CHARCOAL,64.99,USD,jackets,MAN,Summer,Linen Blend,Morocco
8937,208317,End-cap,Yes,clothing,No,989,PLEATED WIDE FIT JEANS BURGUNDY,104.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey
8938,208318,End-cap,No,clothing,Yes,786,RAISED TEXT T-SHIRT LIMITED EDITION SAND,19.95,USD,jackets,MAN,Spring,Linen,Turkey
8939,208319,Front of Store,No,clothing,Yes,922,PLEATED COLORBLOCK KNIT CROP SWEATER IVORY,19.99,USD,sweaters,WOMAN,Autumn,Acrylic,Morocco
8940,208320,End-cap,No,clothing,No,767,RELAXED STRIPED TEXTURED OVERSHIRT WHITE,59.99,USD,shoes,WOMAN,Autumn,Wool,Spain
8941,208321,Aisle,No,clothing,Yes,681,RELAXED TOPSTITCH SNEAKERS GREY,111.95,USD,sweaters,MAN,Winter,Wool,India
8942,208322,End-cap,Yes,clothing,No,1301,SLIM ABSTRACT JACQUARD SWEATER NAVY,114.99,USD,sweaters,WOMAN,Summer,Linen,Morocco
8943,208323,Aisle,No,clothing,Yes,1192,CROPPED KNIT OPEN BACK PEARLY SWEATER GREY,21.99,USD,shoes,WOMAN,Winter,Acrylic,Vietnam
8944,208324,End-cap,No,clothing,Yes,937,LINEN FINE KNIT CROP SWEATER CHARCOAL,43.99,USD,jackets,WOMAN,Summer,Cotton,Portugal
8945,208325,Front of Store,Yes,clothing,Yes,1658,HIGH-WAIST PADDED CORDUROY OVERSHIRT SKY BLUE,52.99,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia
8946,208326,Aisle,No,clothing,No,742,TEXTURED POCKET JACKET,69.95,USD,shoes,WOMAN,Spring,Denim,Morocco
8947,208327,End-cap,Yes,clothing,Yes,1287,STRETCH WOVEN LEATHER SLIDES BURGUNDY,22.95,USD,jackets,MAN,Spring,Cotton,India
8948,208328,Aisle,No,clothing,No,1058,LINEN FAUX SHEARLING LINED SUEDE BOOTS NAVY,21.99,USD,jackets,WOMAN,Summer,Linen,Bangladesh
8949,208329,Aisle,No,clothing,No,772,STRETCH WOOL BLEND JACKET CHARCOAL,49.95,USD,jackets,WOMAN,Autumn,Wool Blend,Cambodia
8950,208330,Aisle,Yes,clothing,Yes,1143,RIBBED HERRINGBONE TEXTURED JACKET WHITE,26.95,USD,jackets,MAN,Spring,Denim,Bangladesh
8951,208331,Front of Store,Yes,clothing,Yes,1326,BELTED HIKING BOOTS ECRU,105.99,USD,jackets,WOMAN,Winter,Cotton,Morocco
8952,208332,Aisle,No,clothing,No,883,RELAXED SUEDE RETRO SNEAKERS GREY,19.95,USD,jackets,WOMAN,Autumn,Polyester,Morocco
8953,208333,End-cap,No,clothing,Yes,828,V-NECK KNIT SWEATER SAND #3,86.0,USD,jackets,MAN,Winter,Acrylic,Bangladesh
8954,208334,Aisle,No,clothing,No,896,UTILITY FOIL KNIT CROP SWEATER BEIGE,22.99,USD,sweaters,MAN,Winter,Wool,India
8955,208335,Front of Store,No,clothing,No,908,HIGH-WAIST SUEDE LACELESS SNEAKERS BROWN,19.99,USD,jackets,WOMAN,Autumn,Acrylic,Cambodia
8956,208336,End-cap,Yes,clothing,Yes,1632,SEMI-SHEER KNIT SHIRT LIMITED EDITION BURGUNDY,34.99,USD,jeans,WOMAN,Summer,Cotton,Bangladesh
8957,208337,End-cap,Yes,clothing,No,1274,PLEATED PLEATED WIDE FIT JEANS BLACK,53.99,USD,jackets,WOMAN,Autumn,Wool Blend,Bangladesh
8958,208338,Front of Store,Yes,clothing,Yes,1481,LINEN TUXEDO JACKET,25.99,USD,jackets,MAN,Summer,Cotton,Bangladesh
8959,208339,Aisle,No,clothing,Yes,691,UTILITY FAUX LEATHER BOMBER JACKET GREY,119.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Vietnam
8960,208340,Aisle,No,clothing,No,834,LINEN HOODED TECHNICAL JACKET OLIVE,15.99,USD,sweaters,MAN,Spring,Cotton,Turkey
8961,208341,End-cap,No,clothing,No,995,RELAXED BASIC MEDIUM WEIGHT T-SHIRT,24.99,USD,jackets,MAN,Summer,Linen Blend,India
8962,208342,End-cap,No,clothing,No,929,REGULAR ZIPPERED WOOL BLEND OVERSHIRT TAUPE,45.99,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal
8963,208343,End-cap,No,clothing,No,792,UTILITY COLORBLOCK KNIT CROP SWEATER,19.99,USD,jackets,MAN,Autumn,Wool Blend,Turkey
8964,208344,Aisle,No,clothing,No,862,HIGH-WAIST KNIT SWEATER WITH PEARLS SKY BLUE,49.99,USD,jackets,WOMAN,Autumn,Wool Blend,Vietnam
8965,208345,Aisle,Yes,clothing,Yes,1344,BRAIDED COLOR BLOCK SWEATER CHARCOAL,65.95,USD,t-shirts,WOMAN,Winter,Wool,Brazil
8966,208346,End-cap,No,clothing,Yes,747,CROPPED EMBROIDERED PATCH JACKET SAND,39.95,USD,jackets,MAN,Spring,Polyester,Spain
8967,208347,Aisle,Yes,clothing,Yes,1334,UTILITY PRINTED DENIM OVERSHIRT,61.99,USD,t-shirts,WOMAN,Spring,Linen,Portugal
8968,208348,End-cap,No,clothing,No,824,QUILTED WOOL AND CASHMERE BLEND RIB SWEATER CHARCOAL,49.99,USD,shoes,WOMAN,Autumn,Wool,Turkey
8969,208349,End-cap,No,clothing,No,1037,SLIM FIT SUIT JACKET,19.95,USD,jackets,WOMAN,Autumn,Polyester,Portugal
8970,208350,End-cap,Yes,clothing,Yes,1820,LINEN WOOL BLEND KNIT SWEATER BLACK,14.95,USD,jackets,WOMAN,Summer,Linen Blend,Cambodia
8971,208351,End-cap,Yes,clothing,Yes,1147,EMBROIDERED SLIM FIT SUIT JACKET CHARCOAL,78.95,USD,jackets,WOMAN,Autumn,Wool Blend,India
8972,208352,End-cap,No,clothing,Yes,776,QUILTED PURL KNIT SWEATER BLACK,39.99,USD,jackets,WOMAN,Autumn,Wool,Cambodia
8973,208353,Aisle,No,clothing,Yes,860,RIBBED ACID WASH DENIM JACKET IVORY,15.99,USD,jackets,MAN,Autumn,Denim,Bangladesh
8974,208354,End-cap,No,clothing,Yes,818,KNIT FOIL KNIT CROP SWEATER ECRU,35.95,USD,sweaters,WOMAN,Autumn,Wool,Portugal
8975,208355,Aisle,No,clothing,No,941,HIGH-WAIST ASYMMETRICAL WOOL AND SILK BLEND SWEATER CHARCOAL,50.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh
8976,208356,Aisle,No,clothing,No,787,SUEDE HIGH-TOPS,69.99,USD,jackets,MAN,Spring,Cotton,Bangladesh
8977,208357,Front of Store,Yes,clothing,Yes,1785,PLEATED TEXTURED SWEATER,24.99,USD,t-shirts,WOMAN,Winter,Wool,Morocco
8978,208358,End-cap,No,clothing,No,779,TEXTURED SUEDE RETRO SNEAKERS KHAKI,45.95,USD,sweaters,MAN,Autumn,Wool Blend,China
8979,208359,Front of Store,No,clothing,Yes,885,BELTED MIXED COLLAR WAXED JACKET STONE,25.99,USD,jeans,MAN,Spring,Wool Blend,Vietnam
8980,208360,End-cap,No,clothing,No,929,HIGH-WAIST RIPPED STRAIGHT FIT JEANS IVORY,43.99,USD,shoes,WOMAN,Winter,Wool Blend,Bangladesh
8981,208361,End-cap,Yes,clothing,Yes,1491,UTILITY MIXED COLLAR WAXED JACKET CHARCOAL,22.99,USD,jackets,WOMAN,Spring,Polyester,Argentina
8982,208362,Aisle,Yes,clothing,Yes,1429,RELAXED COLORBLOCK KNIT CROP SWEATER ECRU,35.99,USD,shoes,WOMAN,Autumn,Wool,Bangladesh
8983,208363,End-cap,No,clothing,No,979,BASIC SLIM FIT T-SHIRT ECRU,48.99,USD,jackets,WOMAN,Summer,Linen,Portugal
8984,208364,Aisle,Yes,clothing,Yes,1402,RELAXED CROPPED OVERSHIRT KHAKI,20.95,USD,jackets,WOMAN,Spring,Cotton,Portugal
8985,208365,End-cap,Yes,clothing,No,1785,POCKET DENIM OVERSHIRT ECRU,29.95,USD,jackets,WOMAN,Summer,Linen Blend,China
8986,208366,Front of Store,Yes,clothing,No,1530,BELTED WOOL BLEND TEXTURED JACKET STONE,13.99,USD,jackets,WOMAN,Autumn,Wool,Spain
8987,208367,End-cap,No,clothing,Yes,852,UTILITY HOODED TECHNICAL JACKET BEIGE,88.99,USD,jackets,WOMAN,Winter,Polyester,China
8988,208368,Front of Store,No,clothing,No,804,COTTON - LINEN BLEND JACKET,45.99,USD,jackets,WOMAN,Spring,Cotton,India
8989,208369,End-cap,Yes,clothing,Yes,1134,BELTED FLARED FIT CARGO JEANS STONE,68.95,USD,t-shirts,WOMAN,Spring,Denim,Turkey
8990,208370,Front of Store,No,clothing,Yes,852,STRUCTURED ZIPPERED JACKET OLIVE,15.95,USD,sweaters,MAN,Spring,Polyester,Vietnam
8991,208371,Front of Store,Yes,clothing,Yes,1396,KNIT HEART PRINT T-SHIRT BEIGE,52.99,USD,sweaters,WOMAN,Spring,Cotton,Bangladesh
8992,208372,Front of Store,No,clothing,No,904,BELTED STRAP SANDALS OLIVE,44.99,USD,jackets,WOMAN,Summer,Linen,Pakistan
8993,208373,End-cap,Yes,clothing,No,1507,STRUCTURED COTTON JACKET BLACK,31.95,USD,sweaters,MAN,Summer,Cotton,Turkey
8994,208374,Front of Store,Yes,clothing,Yes,1397,RIBBED WASHED TECHNICAL JACKET ECRU,30.95,USD,jackets,WOMAN,Spring,Cotton,Spain
8995,208375,End-cap,Yes,clothing,Yes,1633,EMBROIDERED FAUX SHEARLING PLAID JACKET SKY BLUE,22.99,USD,t-shirts,WOMAN,Winter,Polyester,China
8996,208376,Front of Store,Yes,clothing,No,1456,STRUCTURED SUIT JACKET,21.95,USD,shoes,WOMAN,Spring,Cotton,India
8997,208377,Aisle,No,clothing,Yes,896,TEXTURED BOUCLE TEXTURED VEST SKY BLUE,50.99,USD,shoes,WOMAN,Winter,Wool Blend,Pakistan
8998,208378,End-cap,No,clothing,Yes,786,OVERSIZED FAUX LEATHER BOMBER JACKET GREY,29.99,USD,jackets,MAN,Spring,Polyester,Turkey
8999,208379,End-cap,No,clothing,Yes,705,MIXED COLLAR WAXED JACKET BURGUNDY,100.99,USD,jackets,MAN,Summer,Viscose,Morocco
9000,208380,Front of Store,Yes,clothing,Yes,1479,REGULAR ABSTRACT PRINT KNIT T-SHIRT BROWN,16.95,USD,sweaters,WOMAN,Spring,Linen,Pakistan
9001,208381,Front of Store,No,clothing,Yes,779,ALPACA BLEND OPEN KNIT SWEATER OLIVE,75.95,USD,shoes,MAN,Winter,Wool,India
9002,208382,Front of Store,Yes,clothing,No,1367,FAUX LEATHER PUFFER JACKET,69.95,USD,jackets,WOMAN,Winter,Acrylic,China
9003,208383,Aisle,Yes,clothing,Yes,1398,UTILITY MULTICOLOR SNEAKERS GREY,34.95,USD,jackets,MAN,Winter,Wool Blend,China
9004,208384,Aisle,No,clothing,No,1060,STRAP SANDALS WHITE,31.99,USD,jackets,WOMAN,Summer,Polyester,China
9005,208385,Aisle,No,clothing,No,876,RELAXED STRETCH SUIT JACKET SKY BLUE,49.99,USD,shoes,WOMAN,Autumn,Polyester,Cambodia
9006,208386,Aisle,No,clothing,Yes,906,CROPPED ACID WASH DENIM JACKET SKY BLUE,35.0,USD,jackets,MAN,Autumn,Cotton,Portugal
9007,208387,Aisle,Yes,clothing,No,1408,OVERSIZED COTTON - LINEN BLEND JACKET BURGUNDY,27.99,USD,sweaters,WOMAN,Summer,Linen,India
9008,208388,End-cap,No,clothing,No,1014,UTILITY BOMBER JACKET IVORY,54.95,USD,sweaters,WOMAN,Winter,Acrylic,Bangladesh
9009,208389,End-cap,Yes,clothing,Yes,1461,ACID WASH DENIM JACKET TAUPE #3,25.95,USD,t-shirts,WOMAN,Autumn,Denim,China
9010,208390,Front of Store,Yes,clothing,Yes,1119,TEXTURED COLOR BLOCK PUFFER JACKET ECRU,70.95,USD,t-shirts,WOMAN,Autumn,Wool,Spain
9011,208391,Aisle,No,clothing,No,881,TAILORED FAUX SUEDE PATCH JACKET BROWN,29.99,USD,t-shirts,WOMAN,Autumn,Wool,Turkey
9012,208392,Front of Store,No,clothing,Yes,781,STRUCTURED VISCOSE BLEND KNIT T-SHIRT NAVY #4,19.95,USD,jackets,MAN,Spring,Cotton,China
9013,208393,End-cap,No,clothing,No,1009,LINEN LONGLINE QUILTED JACKET BEIGE,19.95,USD,sweaters,WOMAN,Spring,Linen Blend,Cambodia
9014,208394,End-cap,Yes,clothing,Yes,1208,QUILTED KNIT SWEATER WITH PEARLS SAND,63.0,USD,jackets,WOMAN,Spring,Linen Blend,Bangladesh
9015,208395,Front of Store,No,clothing,Yes,884,TEXTURED BASIC FOIL KNIT SWEATER TAUPE,38.99,USD,jackets,MAN,Winter,Acrylic,Bangladesh
9016,208396,End-cap,No,clothing,No,913,STRUCTURED BASIC HEAVYWEIGHT T-SHIRT BLACK,39.95,USD,t-shirts,WOMAN,Spring,Cotton,Bangladesh
9017,208397,Front of Store,Yes,clothing,Yes,1562,KNIT SWEATER WITH BUTTONS KHAKI,16.99,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh
9018,208398,Aisle,Yes,clothing,No,1498,EMBROIDERED UTILITY POCKET JACKET WHITE #3,13.95,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh
9019,208399,Aisle,Yes,clothing,No,1497,STRETCH SUEDE FISHERMAN SANDALS CHARCOAL,24.99,USD,t-shirts,MAN,Summer,Linen Blend,Turkey
9020,208400,End-cap,No,clothing,No,832,REGULAR FLEECE OVERSHIRT ECRU,43.99,USD,sweaters,WOMAN,Winter,Viscose,China
9021,208401,Aisle,Yes,clothing,No,1243,EMBROIDERED COLORBLOCK KNIT CROP SWEATER BURGUNDY,58.99,USD,jackets,WOMAN,Autumn,Wool Blend,China
9022,208402,End-cap,No,clothing,Yes,942,UTILITY BASIC MEDIUM WEIGHT T-SHIRT OLIVE,33.99,USD,jackets,WOMAN,Summer,Linen,Turkey
9023,208403,Front of Store,No,clothing,Yes,884,RIBBED DENIM BOMBER JACKET SAND,15.0,USD,jackets,WOMAN,Spring,Denim,Turkey
9024,208404,Front of Store,No,clothing,No,818,FLARED FIT CARGO JEANS GREY,29.99,USD,t-shirts,WOMAN,Autumn,Denim,Vietnam
9025,208405,Front of Store,No,clothing,Yes,760,BELTED RETRO SNEAKERS BLACK,76.99,USD,jackets,WOMAN,Winter,Wool,China
9026,208406,Front of Store,No,clothing,Yes,994,SATIN PUFFER JACKET WITH POUCH POCKET BEIGE,24.99,USD,shoes,WOMAN,Winter,Wool,Morocco
9027,208407,Aisle,No,clothing,No,916,RIBBED FAUX LEATHER OVERSIZED JACKET LIMITED EDITION BEIGE,29.99,USD,jackets,WOMAN,Autumn,Denim,Pakistan
9028,208408,End-cap,No,clothing,No,642,SATIN STRIPED JACQUARD T-SHIRT SAND,59.99,USD,sweaters,MAN,Spring,Linen,China
9029,208409,End-cap,Yes,clothing,Yes,1267,SATIN SUEDE RETRO SNEAKERS NAVY,53.95,USD,jackets,MAN,Spring,Polyester,Cambodia
9030,208410,End-cap,No,clothing,Yes,841,EMBROIDERED BAGGY BELTED JEANS WHITE,19.99,USD,t-shirts,WOMAN,Spring,Denim,China
9031,208411,Aisle,No,clothing,No,876,BELTED ZIPPER MULTIPIECE SNEAKERS SKY BLUE,25.95,USD,jackets,WOMAN,Spring,Cotton,India
9032,208412,Front of Store,No,clothing,No,683,TAILORED OVERSIZED CROPPED JACKET LIMITED EDITION BEIGE,59.99,USD,shoes,WOMAN,Autumn,Denim,China
9033,208413,End-cap,No,clothing,No,927,TEXTURED DOUBLE FACED JACKET IVORY,35.95,USD,shoes,WOMAN,Autumn,Polyester,Bangladesh
9034,208414,Aisle,No,clothing,No,688,RELAXED ZIPPERED JACKET SAND,119.99,USD,sweaters,WOMAN,Autumn,Wool,China
9035,208415,End-cap,No,clothing,Yes,1011,BELTED FAUX SHEARLING PLAID JACKET,27.99,USD,jackets,WOMAN,Winter,Wool Blend,Cambodia
9036,208416,Aisle,No,clothing,No,1039,RIBBED CONTRAST SOLE LEATHER SNEAKERS BLACK,35.99,USD,jackets,WOMAN,Spring,Cotton,Bangladesh
9037,208417,End-cap,Yes,clothing,Yes,1602,LINEN PLAID TIE DYE OVERSHIRT STONE,31.99,USD,sweaters,WOMAN,Summer,Cotton,China
9038,208418,End-cap,Yes,clothing,Yes,1164,RELAXED REVERSIBLE PLAID OVERSHIRT BLACK,73.99,USD,t-shirts,MAN,Winter,Polyester,Morocco
9039,208419,Aisle,Yes,clothing,No,1202,TAILORED PADDED BOMBER JACKET,59.99,USD,jackets,MAN,Winter,Polyester,China
9040,208420,Front of Store,No,clothing,No,811,UTILITY STRAP SANDALS NAVY,40.95,USD,jackets,WOMAN,Summer,Acrylic,Brazil
9041,208421,End-cap,Yes,clothing,No,1614,CROPPED PATCH BOMBER JACKET,36.95,USD,jackets,WOMAN,Winter,Polyester,China
9042,208422,End-cap,No,clothing,No,968,PLEATED WIDE FIT JEANS BEIGE,64.99,USD,sweaters,WOMAN,Winter,Denim,Morocco
9043,208423,End-cap,No,clothing,No,890,DOUBLE-BREASTED FAUX LEATHER BOMBER JACKET NAVY,29.99,USD,sweaters,WOMAN,Spring,Linen Blend,Bangladesh
9044,208424,End-cap,No,clothing,No,937,RIBBED LONGLINE QUILTED JACKET BEIGE,59.99,USD,sweaters,WOMAN,Autumn,Polyester,Turkey
9045,208425,Aisle,Yes,clothing,Yes,1232,KNIT CONTRASTING PATCHES BOMBER JACKET TAUPE,43.99,USD,sweaters,MAN,Autumn,Wool Blend,China
9046,208426,Aisle,No,clothing,No,955,SLIM BAGGY FIT JEANS LIMITED EDITION TAUPE,25.95,USD,t-shirts,MAN,Winter,Wool Blend,China
9047,208427,Aisle,No,clothing,No,923,TEXTURED HEART PRINT T-SHIRT BROWN,15.99,USD,jackets,WOMAN,Spring,Linen Blend,Portugal
9048,208428,End-cap,Yes,clothing,Yes,1176,EMBROIDERED HOUNDSTOOTH SUIT JACKET NAVY,28.95,USD,jackets,MAN,Autumn,Viscose,Bangladesh
9049,208429,Aisle,No,clothing,Yes,994,CHUNKY SOLE HIGH TOP SNEAKERS KHAKI,28.95,USD,jackets,MAN,Summer,Linen,Bangladesh
9050,208430,Aisle,No,clothing,No,726,CHUNKY SNEAKERS TAUPE,131.95,USD,jackets,WOMAN,Winter,Wool,India
9051,208431,End-cap,Yes,clothing,No,1461,BELTED CONTRASTING COLLAR JACKET BROWN,15.99,USD,jackets,WOMAN,Autumn,Cotton,China
9052,208432,Front of Store,Yes,clothing,No,1308,TAILORED KNIT SWEATER WITH PIPING SKY BLUE,26.99,USD,jackets,MAN,Winter,Wool,China
9053,208433,Aisle,Yes,clothing,No,1203,RIBBED STRIPED CROP KNIT SWEATER STONE,68.99,USD,jackets,MAN,Autumn,Polyester,Bangladesh
9054,208434,Front of Store,Yes,clothing,No,1132,PLEATED ABSTRACT PRINT KNIT T-SHIRT BLACK,61.99,USD,jackets,MAN,Spring,Linen,China
9055,208435,Front of Store,Yes,clothing,Yes,1455,SATIN BAGGY BELTED JEANS IVORY,31.99,USD,jackets,MAN,Winter,Wool Blend,Bangladesh
9056,208436,Aisle,No,clothing,No,951,STRETCH SUEDE HIGH-TOPS,19.99,USD,t-shirts,WOMAN,Autumn,Polyester,China
9057,208437,Aisle,Yes,clothing,Yes,1253,TAILORED CONTRASTING PATCHES BOMBER JACKET STONE,15.95,USD,jeans,MAN,Autumn,Viscose,China
9058,208438,Front of Store,No,clothing,No,836,SATIN TOPSTITCH SNEAKERS ECRU,45.99,USD,jackets,WOMAN,Autumn,Silk,Bangladesh
9059,208439,Aisle,Yes,clothing,Yes,1445,REGULAR FOIL KNIT CROP SWEATER NAVY,26.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Portugal
9060,208440,End-cap,No,clothing,No,780,100% WOOL SUIT JACKET OLIVE,29.99,USD,jackets,MAN,Autumn,Wool,Bangladesh
9061,208441,Aisle,Yes,clothing,Yes,1540,TAILORED COLORBLOCK KNIT CROP SWEATER BLACK,21.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Morocco
9062,208442,Aisle,No,clothing,No,924,KNIT V-NECK KNIT SWEATER KHAKI,32.99,USD,sweaters,WOMAN,Winter,Wool Blend,Turkey
9063,208443,End-cap,Yes,clothing,Yes,1246,EMBROIDERED POCKET DENIM OVERSHIRT,44.95,USD,jackets,WOMAN,Spring,Linen,India
9064,208444,Aisle,Yes,clothing,Yes,1326,DOUBLE-BREASTED FAUX SHEARLING PLAID JACKET KHAKI,47.99,USD,jeans,WOMAN,Autumn,Polyester,Spain
9065,208445,Aisle,No,clothing,Yes,943,HIGH-WAIST METAL BEAD KNIT SWEATER GREY,28.95,USD,jackets,MAN,Summer,Linen,Spain
9066,208446,Aisle,Yes,clothing,No,1166,QUILTED POCKET DENIM JACKET OLIVE,32.95,USD,jackets,MAN,Autumn,Denim,China
9067,208447,End-cap,No,clothing,Yes,775,STRETCH POCKET OVERSHIRT TAUPE,29.0,USD,jackets,WOMAN,Autumn,Wool,China
9068,208448,Aisle,No,clothing,No,830,UTILITY FLEECE OVERSHIRT SAND,35.95,USD,jackets,WOMAN,Autumn,Wool,China
9069,208449,Front of Store,Yes,clothing,Yes,1267,CROPPED SUEDE PENNY LOAFERS CHARCOAL,61.99,USD,jackets,MAN,Winter,Cotton,Cambodia
9070,208450,Front of Store,Yes,clothing,Yes,1676,UTILITY TEXTURED SWEATER BURGUNDY,18.99,USD,jackets,WOMAN,Winter,Wool Blend,India
9071,208451,End-cap,No,clothing,Yes,848,STRETCH SUEDE LACELESS SNEAKERS SAND,19.99,USD,sweaters,MAN,Autumn,Polyester,China
9072,208452,Aisle,Yes,clothing,Yes,1659,REGULAR TECHNICAL OVERSHIRT,61.99,USD,jackets,WOMAN,Winter,Viscose,China
9073,208453,Front of Store,Yes,clothing,No,1532,SUIT JACKET IN 100% LINEN OLIVE,53.99,USD,jackets,WOMAN,Summer,Cotton,China
9074,208454,End-cap,No,clothing,Yes,833,KNIT TEXTURED DENIM JACKET LIMITED EDITION OLIVE,25.95,USD,jeans,WOMAN,Spring,Cotton,India
9075,208455,Aisle,No,clothing,Yes,929,TAILORED WOOL AND CASHMERE BLEND RIB SWEATER CHARCOAL,15.99,USD,sweaters,WOMAN,Autumn,Wool,Turkey
9076,208456,Front of Store,No,clothing,Yes,925,VINTAGE EFFECT LEATHER BOMBER JACKET ECRU,24.99,USD,jackets,MAN,Winter,Polyester,Portugal
9077,208457,End-cap,No,clothing,No,783,REGULAR OVERSIZED BOMBER JACKET BLACK,79.95,USD,shoes,WOMAN,Autumn,Cotton,Vietnam
9078,208458,Aisle,No,clothing,No,772,RIBBED BASIC HEAVYWEIGHT T-SHIRT CHARCOAL,99.95,USD,shoes,WOMAN,Spring,Linen Blend,China
9079,208459,End-cap,No,clothing,No,866,JEWEL KNIT SWEATER BROWN,77.99,USD,jackets,MAN,Winter,Wool Blend,China
9080,208460,End-cap,No,clothing,Yes,730,WOVEN LEATHER SLIDES SKY BLUE,35.99,USD,jackets,MAN,Autumn,Polyester,China
9081,208461,Front of Store,No,clothing,Yes,912,BELTED FAUX SHEARLING PLAID JACKET BROWN,45.99,USD,jackets,WOMAN,Autumn,Wool,China
9082,208462,End-cap,No,clothing,No,920,REGULAR CONTRAST SOLE LEATHER SNEAKERS STONE,22.99,USD,jackets,WOMAN,Spring,Cotton,Bangladesh
9083,208463,Front of Store,No,clothing,No,982,CROPPED KNIT SWEATER WITH RIPS BEIGE,19.95,USD,jackets,WOMAN,Autumn,Wool Blend,Vietnam
9084,208464,End-cap,No,clothing,No,1018,PLEATED LEATHER JACKET KHAKI,53.99,USD,jackets,WOMAN,Summer,Linen,India
9085,208465,End-cap,No,clothing,No,1001,LINEN OVERSIZED BOMBER JACKET STONE,65.0,USD,jackets,WOMAN,Summer,Linen,Spain
9086,208466,Aisle,No,clothing,No,892,PLEATED SLIM FIT SUIT JACKET BROWN,39.99,USD,jackets,WOMAN,Spring,Wool Blend,Turkey
9087,208467,Aisle,Yes,clothing,Yes,1393,PLEATED BOXY FIT DENIM JACKET TAUPE,31.99,USD,jeans,WOMAN,Autumn,Cotton,Spain
9088,208468,End-cap,Yes,clothing,Yes,1353,STRUCTURED HOODED KNIT CARDIGAN SKY BLUE,78.99,USD,jackets,WOMAN,Winter,Wool,Spain
